image_path,true_label,true_label_name,bucket,edge_case,q_profile,anomaly_score,q_score,q_score_norm,img_pred,img_correct,image_latency_ms,best_combo_score,best_combo_pred,best_combo_correct,combo_score_wi0.00,combo_score_wi0.05,combo_score_wi0.10,combo_score_wi0.15,combo_score_wi0.20,combo_score_wi0.25,combo_score_wi0.30,combo_score_wi0.35,combo_score_wi0.40,combo_score_wi0.45,combo_score_wi0.50,combo_score_wi0.55,combo_score_wi0.60,combo_score_wi0.65,combo_score_wi0.70,combo_score_wi0.75,combo_score_wi0.80,combo_score_wi0.85,combo_score_wi0.90,combo_score_wi0.95,combo_score_wi1.00
IAM\testset\205\d06-025.png,0,Typical,clear_typical,,low,16.4227,16,15.0,0,1,121.358,16.13816,0,1,15.0,15.071135,15.14227,15.213405,15.28454,15.355675,15.42681,15.497945,15.56908,15.640215,15.71135,15.782485,15.85362,15.924755,15.99589,16.067025,16.13816,16.209294999999997,16.28043,16.351565,16.4227
IAM\testset\205\d06-067.png,0,Typical,clear_typical,,low,16.1752,19,22.5,0,1,105.843,17.44016,0,1,22.5,22.18376,21.86752,21.55128,21.23504,20.9188,20.602559999999997,20.28632,19.97008,19.653840000000002,19.337600000000002,19.02136,18.70512,18.38888,18.07264,17.7564,17.44016,17.12392,16.80768,16.491439999999997,16.1752
IAM\testset\205\d06-104.png,0,Typical,clear_typical,,low,21.8103,19,22.5,0,1,130.735,21.948240000000002,0,1,22.5,22.465515,22.43103,22.396545,22.36206,22.327575,22.29309,22.258605,22.22412,22.189635000000003,22.15515,22.120665000000002,22.08618,22.051695000000002,22.01721,21.982725000000002,21.948240000000002,21.913755000000002,21.87927,21.844785,21.8103
IAM\testset\205\e06-026.png,0,Typical,clear_typical,,low,17.2808,16,15.0,0,1,105.834,16.824640000000002,0,1,15.0,15.11404,15.22808,15.34212,15.45616,15.5702,15.684239999999999,15.798279999999998,15.912320000000001,16.02636,16.1404,16.254440000000002,16.368479999999998,16.48252,16.596559999999997,16.7106,16.824640000000002,16.938679999999998,17.05272,17.16676,17.2808
IAM\testset\205\e06-049.png,0,Typical,clear_typical,,low,19.7747,15,12.5,0,1,111.716,18.319760000000002,0,1,12.5,12.863735,13.22747,13.591205,13.95494,14.318674999999999,14.68241,15.046145,15.409880000000001,15.773615,16.137349999999998,16.501085,16.86482,17.228555,17.59229,17.956025,18.319760000000002,18.683495,19.04723,19.410964999999997,19.7747
IAM\testset\222\e02-025.png,0,Typical,clear_typical,,low,25.173,18,20.0,0,1,141.867,24.1384,0,1,20.0,20.25865,20.5173,20.775949999999998,21.0346,21.29325,21.5519,21.81055,22.069200000000002,22.327849999999998,22.5865,22.84515,23.1038,23.36245,23.6211,23.879749999999998,24.1384,24.397049999999997,24.6557,24.91435,25.173
IAM\testset\225\e02-086.png,0,Typical,clear_typical,,low,16.7697,21,27.5,0,1,133.497,18.91576,0,1,27.5,26.963485,26.42697,25.890455,25.35394,24.817425,24.28091,23.744395,23.20788,22.671365,22.13485,21.598335,21.061819999999997,20.525305000000003,19.98879,19.452275,18.91576,18.379244999999997,17.842730000000003,17.306215,16.7697
IAM\testset\227\e02-094.png,0,Typical,clear_typical,,low,16.2705,19,22.5,0,1,133.972,17.516399999999997,0,1,22.5,22.188525,21.87705,21.565575,21.2541,20.942625,20.631149999999998,20.319675,20.0082,19.696725,19.38525,19.073774999999998,18.762299999999996,18.450825,18.13935,17.827875,17.516399999999997,17.204924999999996,16.89345,16.581975,16.2705
IAM\testset\230\e04-004.png,0,Typical,clear_typical,,low,10.1357,20,25.0,0,1,121.208,13.10856,0,1,25.0,24.256785,23.51357,22.770355,22.02714,21.283925,20.54071,19.797494999999998,19.05428,18.311065000000003,17.56785,16.824635,16.08142,15.338205,14.59499,13.851775,13.10856,12.365345,11.62213,10.878915,10.1357
IAM\testset\230\e04-008.png,0,Typical,clear_typical,,low,13.2653,16,15.0,0,1,114.773,13.61224,0,1,15.0,14.913264999999999,14.82653,14.739795,14.65306,14.566324999999999,14.47959,14.392855,14.30612,14.219384999999999,14.13265,14.045915,13.95918,13.872445,13.78571,13.698975,13.61224,13.525504999999999,13.43877,13.352034999999999,13.2653
IAM\testset\235\e04-043.png,0,Typical,clear_typical,,low,17.9148,16,15.0,0,1,124.645,17.33184,0,1,15.0,15.14574,15.29148,15.43722,15.58296,15.7287,15.87444,16.02018,16.16592,16.31166,16.4574,16.60314,16.74888,16.89462,17.04036,17.1861,17.33184,17.47758,17.62332,17.76906,17.9148
IAM\testset\235\e04-052.png,0,Typical,clear_typical,,low,20.0096,19,22.5,0,1,109.343,20.50768,0,1,22.5,22.37548,22.25096,22.12644,22.00192,21.8774,21.752879999999998,21.62836,21.50384,21.37932,21.2548,21.13028,21.00576,20.88124,20.756719999999998,20.632199999999997,20.50768,20.38316,20.25864,20.13412,20.0096
IAM\testset\240\e04-086.png,0,Typical,clear_typical,,low,19.2031,15,12.5,0,1,131.108,17.862479999999998,0,1,12.5,12.835155,13.17031,13.505465,13.84062,14.175775,14.510929999999998,14.846084999999999,15.181239999999999,15.516395,15.85155,16.186705,16.521859999999997,16.857015,17.192169999999997,17.527324999999998,17.862479999999998,18.197635,18.53279,18.867945,19.2031
IAM\testset\240\k04-022.png,0,Typical,clear_typical,,low,16.8094,18,20.0,0,1,145.539,17.44752,0,1,20.0,19.84047,19.68094,19.52141,19.36188,19.20235,19.04282,18.88329,18.72376,18.564230000000002,18.4047,18.24517,18.085639999999998,17.92611,17.766579999999998,17.60705,17.44752,17.28799,17.12846,16.96893,16.8094
IAM\testset\252\f01-070.png,0,Typical,clear_typical,,low,18.7299,13,7.5,0,1,121.089,16.48392,0,1,7.5,8.061495,8.62299,9.184485,9.74598,10.307475,10.868970000000001,11.430465,11.99196,12.553455000000001,13.11495,13.676445000000001,14.23794,14.799435,15.36093,15.922425,16.48392,17.045415,17.606910000000003,18.168405,18.7299
IAM\testset\273\f04-007.png,0,Typical,clear_typical,E3_anxious_parent,very_high,21.9188,42,80.0,0,1,132.663,33.53504,0,1,80.0,77.09594,74.19188,71.28782,68.38376,65.4797,62.57564,59.67158,56.767520000000005,53.86346,50.9594,48.05534,45.15128,42.24722,39.34316,36.439099999999996,33.53504,30.63098,27.72692,24.82286,21.9188
IAM\testset\273\g04-007.png,0,Typical,clear_typical,E3_anxious_parent,very_high,16.8318,44,85.0,0,1,117.541,30.46544,0,1,85.0,81.59159,78.18318,74.77477,71.36636,67.95795,64.54954,61.141130000000004,57.73272,54.32431000000001,50.9159,47.507490000000004,44.09908,40.69067,37.28226,33.873850000000004,30.46544,27.05703,23.64862,20.24021,16.8318
IAM\testset\273\g04-011.png,0,Typical,clear_typical,E3_anxious_parent,very_high,19.8552,43,82.5,0,1,145.918,32.38416,0,1,82.5,79.36776,76.23552,73.10328,69.97104,66.8388,63.706559999999996,60.57432,57.442080000000004,54.30984000000001,51.1776,48.04536,44.91312,41.780879999999996,38.64864,35.516400000000004,32.38416,29.25192,26.11968,22.98744,19.8552
IAM\testset\273\g04-014.png,0,Typical,clear_typical,,low,17.9996,16,15.0,0,1,123.967,17.399680000000004,0,1,15.0,15.14998,15.29996,15.44994,15.599920000000001,15.7499,15.89988,16.04986,16.199840000000002,16.34982,16.4998,16.64978,16.79976,16.94974,17.099719999999998,17.2497,17.399680000000004,17.549660000000003,17.699640000000002,17.84962,17.9996
IAM\testset\273\g04-095.png,0,Typical,clear_typical,,low,15.027,18,20.0,0,1,127.83,16.0216,0,1,20.0,19.75135,19.5027,19.25405,19.0054,18.75675,18.5081,18.25945,18.0108,17.76215,17.5135,17.264850000000003,17.016199999999998,16.76755,16.5189,16.270249999999997,16.0216,15.77295,15.5243,15.275649999999999,15.027
IAM\testset\285\f07-000.png,0,Typical,clear_typical,,low,23.3758,18,20.0,0,1,132.603,22.700640000000003,0,1,20.0,20.16879,20.33758,20.50637,20.67516,20.84395,21.01274,21.181530000000002,21.350320000000004,21.51911,21.6879,21.85669,22.02548,22.194270000000003,22.36306,22.531850000000002,22.700640000000003,22.86943,23.038220000000003,23.20701,23.3758
IAM\testset\285\f07-039a.png,0,Typical,clear_typical,E3_anxious_parent,very_high,23.4391,45,87.5,0,1,149.395,36.25128,0,1,87.5,84.296955,81.09391,77.890865,74.68782,71.484775,68.28173,65.07868500000001,61.875640000000004,58.67259500000001,55.46955,52.266505,49.06346,45.860414999999996,42.65737,39.454325,36.25128,33.048235,29.84519,26.642145,23.4391
IAM\testset\285\f07-042a.png,0,Typical,clear_typical,,low,24.9491,16,15.0,0,1,125.578,22.959280000000003,0,1,15.0,15.497455,15.99491,16.492365,16.98982,17.487275,17.98473,18.482185,18.979640000000003,19.477095,19.97455,20.472005000000003,20.969459999999998,21.466915,21.96437,22.461825,22.959280000000003,23.456735000000002,23.95419,24.451645,24.9491
IAM\testset\285\f07-046a.png,0,Typical,clear_typical,,low,23.8181,14,10.0,0,1,150.338,21.05448,0,1,10.0,10.690905,11.38181,12.072715,12.76362,13.454525,14.145430000000001,14.836335,15.52724,16.218145,16.90905,17.599955,18.290860000000002,18.981765000000003,19.67267,20.363575,21.05448,21.745385,22.436290000000003,23.127195,23.8181
IAM\testset\285\g07-079a.png,0,Typical,clear_typical,,low,26.4517,17,17.5,0,1,135.867,24.661360000000002,0,1,17.5,17.947585,18.39517,18.842755,19.29034,19.737925,20.18551,20.633094999999997,21.08068,21.528264999999998,21.97585,22.423435,22.871019999999998,23.318605,23.766189999999998,24.213775,24.661360000000002,25.108945,25.55653,26.004115,26.4517
IAM\testset\288\f07-019a.png,0,Typical,clear_typical,,low,29.7641,15,12.5,0,1,125.503,26.31128,0,1,12.5,13.363205,14.22641,15.089614999999998,15.95282,16.816025,17.679229999999997,18.542434999999998,19.40564,20.268845000000002,21.13205,21.995255,22.858459999999997,23.721665,24.58487,25.448075,26.31128,27.174484999999997,28.03769,28.900895,29.7641
IAM\testset\288\f07-021a.png,0,Typical,clear_typical,,low,33.0926,18,20.0,0,1,142.981,30.47408,0,1,20.0,20.65463,21.309260000000002,21.96389,22.61852,23.27315,23.92778,24.582409999999996,25.23704,25.891669999999998,26.5463,27.20093,27.855559999999997,28.510189999999998,29.164819999999995,29.819449999999996,30.47408,31.128709999999998,31.78334,32.43796999999999,33.0926
IAM\testset\288\f07-024a.png,0,Typical,clear_typical,E3_anxious_parent,very_high,27.1333,48,95.0,0,1,121.434,40.70664,0,1,95.0,91.606665,88.21333,84.819995,81.42666,78.033325,74.63999,71.246655,67.85332,64.459985,61.066649999999996,57.673315,54.279979999999995,50.886645,47.493309999999994,44.099975,40.70664,37.313305,33.91997,30.526635,27.1333
IAM\testset\288\f07-028a.png,0,Typical,clear_typical,,low,31.6026,21,27.5,0,1,157.026,30.78208,0,1,27.5,27.70513,27.91026,28.115389999999998,28.320520000000002,28.52565,28.73078,28.93591,29.14104,29.34617,29.551299999999998,29.75643,29.96156,30.16669,30.37182,30.57695,30.78208,30.987209999999997,31.192339999999998,31.39747,31.6026
IAM\testset\288\f07-032a.png,0,Typical,clear_typical,,low,30.0784,23,32.5,0,1,143.314,30.56272,0,1,32.5,32.37892,32.25784,32.13676,32.01568,31.8946,31.773519999999998,31.65244,31.53136,31.41028,31.2892,31.168120000000002,31.04704,30.92596,30.804879999999997,30.683799999999998,30.56272,30.44164,30.32056,30.199479999999998,30.0784
IAM\testset\300\g01-067.png,0,Typical,clear_typical,,low,20.0485,13,7.5,0,1,126.111,17.538800000000002,0,1,7.5,8.127425,8.754850000000001,9.382275,10.0097,10.637125000000001,11.26455,11.891974999999999,12.519400000000001,13.146825,13.77425,14.401675000000001,15.0291,15.656525,16.283949999999997,16.911375,17.538800000000002,18.166225,18.79365,19.421075,20.0485
IAM\testset\300\g01-070.png,0,Typical,clear_typical,,low,17.3736,18,20.0,0,1,143.084,17.89888,0,1,20.0,19.86868,19.73736,19.60604,19.47472,19.3434,19.21208,19.080759999999998,18.94944,18.81812,18.686799999999998,18.555480000000003,18.42416,18.292839999999998,18.16152,18.0302,17.89888,17.76756,17.63624,17.50492,17.3736
IAM\testset\300\g01-074.png,0,Typical,clear_typical,,low,27.4825,22,30.0,0,1,138.522,27.986000000000004,0,1,30.0,29.874125,29.74825,29.622374999999998,29.4965,29.370625,29.24475,29.118875,28.993000000000002,28.867125,28.74125,28.615375,28.4895,28.363625000000003,28.23775,28.111875,27.986000000000004,27.860125,27.734250000000003,27.608375,27.4825
IAM\testset\304\g02-062.png,0,Typical,clear_typical,E3_anxious_parent,very_high,15.1309,46,90.0,0,1,114.03,30.10472,0,1,90.0,86.256545,82.51309,78.769635,75.02618,71.282725,67.53926999999999,63.795815,60.05236,56.30890500000001,52.56545,48.821995,45.078540000000004,41.335085,37.59163,33.848175,30.10472,26.361265,22.61781,18.874355,15.1309
IAM\testset\350\g07-003b.png,0,Typical,clear_typical,,low,17.3562,16,15.0,0,1,105.713,16.88496,0,1,15.0,15.11781,15.23562,15.35343,15.47124,15.58905,15.706859999999999,15.824670000000001,15.94248,16.060290000000002,16.1781,16.29591,16.413719999999998,16.531530000000004,16.649340000000002,16.76715,16.88496,17.002769999999998,17.120580000000004,17.23839,17.3562
IAM\testset\350\g07-007b.png,0,Typical,clear_typical,,low,13.998,20,25.0,0,1,108.775,16.1984,0,1,25.0,24.4499,23.8998,23.3497,22.799599999999998,22.2495,21.6994,21.1493,20.5992,20.049100000000003,19.499,18.948900000000002,18.3988,17.8487,17.2986,16.7485,16.1984,15.648299999999999,15.0982,14.548099999999998,13.998
IAM\testset\350\g07-010b.png,0,Typical,clear_typical,,low,17.1645,16,15.0,0,1,139.371,16.7316,0,1,15.0,15.108225000000001,15.21645,15.324675,15.4329,15.541125000000001,15.64935,15.757575,15.8658,15.974025000000001,16.082250000000002,16.190475,16.2987,16.406925,16.51515,16.623375,16.7316,16.839824999999998,16.948050000000002,17.056275,17.1645
IAM\testset\350\g07-014b.png,0,Typical,clear_typical,,low,14.7463,22,30.0,0,1,110.543,17.797040000000003,0,1,30.0,29.237315,28.47463,27.711945,26.94926,26.186575,25.42389,24.661205,23.89852,23.135835,22.37315,21.610465,20.84778,20.085095000000003,19.322409999999998,18.559725,17.797040000000003,17.034354999999998,16.27167,15.508985,14.7463
IAM\testset\354\g07-065.png,0,Typical,clear_typical,,low,25.3005,16,15.0,0,1,154.71,23.2404,0,1,15.0,15.515025,16.03005,16.545075,17.0601,17.575125,18.09015,18.605175,19.1202,19.635225,20.15025,20.665275,21.1803,21.695325,22.21035,22.725375,23.2404,23.755425,24.27045,24.785474999999998,25.3005
IAM\testset\354\g07-069a.png,0,Typical,clear_typical,,low,24.1645,20,25.0,0,1,153.186,24.3316,0,1,25.0,24.958225,24.91645,24.874675,24.832900000000002,24.791125,24.74935,24.707575,24.6658,24.624025000000003,24.582250000000002,24.540475,24.4987,24.456925,24.41515,24.373375,24.3316,24.289825,24.24805,24.206274999999998,24.1645
IAM\testset\354\g07-071a.png,0,Typical,clear_typical,,low,23.1585,18,20.0,0,1,141.535,22.5268,0,1,20.0,20.157925,20.31585,20.473775,20.631700000000002,20.789625,20.94755,21.105475,21.2634,21.421325,21.579250000000002,21.737175,21.8951,22.053024999999998,22.21095,22.368875,22.5268,22.684725,22.84265,23.000574999999998,23.1585
IAM\testset\354\g07-074a.png,0,Typical,clear_typical,,low,24.3804,21,27.5,0,1,142.629,25.004320000000003,0,1,27.5,27.34402,27.18804,27.03206,26.87608,26.720100000000002,26.56412,26.40814,26.252160000000003,26.096180000000004,25.9402,25.78422,25.628239999999998,25.472260000000002,25.31628,25.1603,25.004320000000003,24.84834,24.69236,24.53638,24.3804
IAM\testset\354\g07-077a.png,0,Typical,clear_typical,,low,20.4962,20,25.0,0,1,137.118,21.396960000000004,0,1,25.0,24.77481,24.54962,24.32443,24.09924,23.87405,23.64886,23.42367,23.198480000000004,22.973290000000002,22.7481,22.522910000000003,22.297719999999998,22.07253,21.847340000000003,21.62215,21.396960000000004,21.171770000000002,20.94658,20.72139,20.4962
IAM\testset\359\h01-024.png,0,Typical,clear_typical,,low,20.7683,15,12.5,0,1,138.704,19.11464,0,1,12.5,12.913415,13.326830000000001,13.740245,14.15366,14.567074999999999,14.98049,15.393905,15.80732,16.220735,16.634149999999998,17.047565,17.46098,17.874395,18.28781,18.701225,19.11464,19.528055,19.94147,20.354885,20.7683
IAM\testset\375\h02-049.png,0,Typical,clear_typical,,low,18.3388,20,25.0,0,1,102.6,19.671039999999998,0,1,25.0,24.66694,24.33388,24.00082,23.66776,23.334699999999998,23.00164,22.66858,22.33552,22.00246,21.6694,21.33634,21.003279999999997,20.67022,20.337159999999997,20.0041,19.671039999999998,19.337979999999998,19.00492,18.67186,18.3388
IAM\testset\378\h04-049.png,0,Typical,clear_typical,,low,18.2272,20,25.0,0,1,127.555,19.581760000000003,0,1,25.0,24.66136,24.32272,23.98408,23.64544,23.3068,22.96816,22.62952,22.29088,21.952240000000003,21.613599999999998,21.27496,20.936320000000002,20.59768,20.25904,19.9204,19.581760000000003,19.243119999999998,18.90448,18.565839999999998,18.2272
IAM\testset\382\h04-071.png,0,Typical,clear_typical,,low,26.9045,21,27.5,0,1,119.862,27.023600000000002,0,1,27.5,27.470225,27.44045,27.410674999999998,27.3809,27.351125,27.32135,27.291574999999998,27.2618,27.232025,27.20225,27.172475,27.142699999999998,27.112925,27.083149999999996,27.053375,27.023600000000002,26.993824999999998,26.96405,26.934274999999996,26.9045
IAM\testset\382\h04-074.png,0,Typical,clear_typical,,low,24.0313,17,17.5,0,1,133.515,22.725040000000003,0,1,17.5,17.826565,18.15313,18.479695,18.80626,19.132825,19.45939,19.785955,20.112520000000004,20.439085,20.76565,21.092215000000003,21.418779999999998,21.745345,22.07191,22.398475,22.725040000000003,23.051605000000002,23.37817,23.704735,24.0313
IAM\testset\388\h07-040.png,0,Typical,clear_typical,,low,35.3053,15,12.5,0,1,147.721,30.744240000000005,0,1,12.5,13.640265,14.78053,15.920795,17.06106,18.201325,19.34159,20.481855,21.622120000000002,22.762385000000002,23.90265,25.042915000000004,26.18318,27.323445000000003,28.46371,29.603975000000002,30.744240000000005,31.884505,33.024770000000004,34.165035,35.3053
IAM\testset\388\h07-044a.png,0,Typical,clear_typical,,low,39.6758,19,22.5,0,1,144.33,36.24064,0,1,22.5,23.35879,24.21758,25.07637,25.93516,26.793950000000002,27.652739999999998,28.51153,29.37032,30.229110000000006,31.0879,31.946690000000004,32.80548,33.66427,34.52306,35.38185,36.24064,37.09943,37.958220000000004,38.81701,39.6758
IAM\testset\388\h07-051b.png,0,Typical,clear_typical,,low,34.654,19,22.5,0,1,184.995,32.223200000000006,0,1,22.5,23.1077,23.715400000000002,24.3231,24.9308,25.5385,26.1462,26.7539,27.361600000000003,27.969300000000004,28.577,29.184700000000003,29.7924,30.400100000000002,31.0078,31.615500000000004,32.223200000000006,32.8309,33.43860000000001,34.0463,34.654
IAM\testset\396\j01-059.png,0,Typical,clear_typical,E3_anxious_parent,very_high,33.9365,47,92.5,0,1,135.571,45.64920000000001,0,1,92.5,89.571825,86.64365,83.715475,80.7873,77.859125,74.93095,72.002775,69.0746,66.14642500000001,63.21825,60.290075,57.361900000000006,54.433725,51.50555,48.577375,45.64920000000001,42.721025,39.79285,36.864675,33.9365
IAM\testset\398\j01-066.png,0,Typical,clear_typical,,low,22.2504,15,12.5,0,1,124.669,20.30032,0,1,12.5,12.98752,13.47504,13.96256,14.45008,14.9376,15.42512,15.91264,16.40016,16.88768,17.3752,17.862720000000003,18.35024,18.83776,19.32528,19.8128,20.30032,20.78784,21.27536,21.76288,22.2504
IAM\testset\440\k04-010.png,0,Typical,clear_typical,E3_anxious_parent,very_high,17.8489,43,82.5,0,1,137.636,30.77912,0,1,82.5,79.267445,76.03489,72.802335,69.56978,66.337225,63.10466999999999,59.872115,56.63956,53.407005000000005,50.17445,46.941895,43.70934,40.476785,37.24423,34.011675,30.77912,27.546565,24.31401,21.081455,17.8489
IAM\testset\443\k04-050.png,0,Typical,clear_typical,,low,9.7586,19,22.5,0,1,127.267,12.30688,0,1,22.5,21.86293,21.22586,20.58879,19.95172,19.31465,18.67758,18.04051,17.40344,16.766370000000002,16.1293,15.49223,14.85516,14.21809,13.581019999999999,12.94395,12.30688,11.66981,11.03274,10.395669999999999,9.7586
IAM\testset\443\k04-054.png,0,Typical,clear_typical,,low,15.3892,14,10.0,0,1,131.907,14.31136,0,1,10.0,10.26946,10.538920000000001,10.80838,11.07784,11.3473,11.61676,11.88622,12.15568,12.42514,12.694600000000001,12.964060000000002,13.23352,13.50298,13.77244,14.0419,14.31136,14.580820000000001,14.850280000000001,15.11974,15.3892
IAM\testset\470\l01-157.png,0,Typical,clear_typical,,low,16.5163,15,12.5,0,1,128.042,15.713040000000001,0,1,12.5,12.700815,12.90163,13.102445,13.30326,13.504075,13.704889999999999,13.905705000000001,14.10652,14.307335000000002,14.50815,14.708965000000001,14.90978,15.110595000000002,15.31141,15.512225,15.713040000000001,15.913855,16.114670000000004,16.315485000000002,16.5163
IAM\testset\475\l01-199.png,0,Typical,clear_typical,,low,39.8622,19,22.5,0,1,139.434,36.38976,0,1,22.5,23.36811,24.23622,25.10433,25.97244,26.84055,27.70866,28.57677,29.44488,30.312990000000006,31.1811,32.04921,32.917320000000004,33.78543,34.65354,35.52165,36.38976,37.25787,38.125980000000006,38.99409,39.8622
IAM\testset\481\l04-020.png,0,Typical,clear_typical,E3_anxious_parent,very_high,14.3224,47,92.5,0,1,142.361,29.95792,0,1,92.5,88.59112,84.68224000000001,80.77336,76.86448,72.9556,69.04672,65.13784,61.22896,57.320080000000004,53.4112,49.50232,45.59344,41.684560000000005,37.77568,33.8668,29.95792,26.049039999999998,22.14016,18.231279999999998,14.3224
IAM\testset\481\l04-026.png,0,Typical,clear_typical,,low,16.6801,18,20.0,0,1,125.757,17.344079999999998,0,1,20.0,19.834005,19.66801,19.502015,19.33602,19.170025,19.00403,18.838034999999998,18.67204,18.506045,18.340049999999998,18.174055000000003,18.00806,17.842064999999998,17.67607,17.510075,17.344079999999998,17.178085,17.01209,16.846095,16.6801
IAM\testset\529\m02-083.png,0,Typical,clear_typical,,low,19.051,20,25.0,0,1,122.971,20.2408,0,1,25.0,24.70255,24.4051,24.10765,23.810200000000002,23.51275,23.2153,22.917849999999998,22.6204,22.32295,22.0255,21.72805,21.4306,21.13315,20.835699999999996,20.538249999999998,20.2408,19.94335,19.645899999999997,19.348449999999996,19.051
IAM\testset\561\n02-028.png,0,Typical,clear_typical,E3_anxious_parent,very_high,25.4334,45,87.5,0,1,154.206,37.846720000000005,0,1,87.5,84.39667,81.29334,78.19001,75.08668,71.98335,68.88001999999999,65.77669,62.67336,59.57003,56.4667,53.36337,50.26004,47.15671,44.05338,40.95005,37.846720000000005,34.74339,31.64006,28.53673,25.4334
IAM\testset\561\n02-049.png,0,Typical,clear_typical,,low,20.4928,20,25.0,0,1,141.051,21.39424,0,1,25.0,24.77464,24.54928,24.32392,24.09856,23.8732,23.64784,23.42248,23.197119999999998,22.971760000000003,22.7464,22.52104,22.295679999999997,22.070320000000002,21.84496,21.6196,21.39424,21.168879999999998,20.94352,20.718159999999997,20.4928
IAM\testset\570\n02-157.png,0,Typical,clear_typical,E3_anxious_parent,very_high,14.1437,46,90.0,0,1,119.505,29.31496,0,1,90.0,86.207185,82.41437,78.621555,74.82874,71.035925,67.24310999999999,63.450295,59.65748,55.86466500000001,52.07185,48.279035,44.48622,40.693405,36.90059,33.107775000000004,29.31496,25.522145000000002,21.72933,17.936515,14.1437
IAM\testset\577\n03-097.png,0,Typical,clear_typical,,low,17.0565,20,25.0,0,1,113.185,18.645200000000003,0,1,25.0,24.602825,24.20565,23.808475,23.4113,23.014125,22.61695,22.219775,21.8226,21.425425,21.02825,20.631075000000003,20.2339,19.836725,19.439549999999997,19.042375,18.645200000000003,18.248025,17.85085,17.453675,17.0565
IAM\testset\577\n03-103.png,0,Typical,clear_typical,,low,22.5963,19,22.5,0,1,163.162,22.57704,0,1,22.5,22.504815,22.50963,22.514445,22.51926,22.524075,22.528889999999997,22.533704999999998,22.53852,22.543335000000003,22.54815,22.552965,22.55778,22.562594999999998,22.56741,22.572225,22.57704,22.581854999999997,22.58667,22.591485,22.5963
IAM\testset\586\n04-171.png,0,Typical,clear_typical,E3_anxious_parent,very_high,12.1863,45,87.5,0,1,141.471,27.24904,0,1,87.5,83.734315,79.96863,76.202945,72.43726,68.671575,64.90589,61.140205,57.374520000000004,53.608835000000006,49.84315,46.077465000000004,42.31178,38.546094999999994,34.780409999999996,31.014725,27.24904,23.483355,19.71767,15.951984999999999,12.1863
IAM\testset\586\n04-183.png,0,Typical,clear_typical,,low,9.2796,18,20.0,0,1,124.945,11.423680000000001,0,1,20.0,19.46398,18.92796,18.391939999999998,17.85592,17.3199,16.78388,16.24786,15.71184,15.17582,14.639800000000001,14.10378,13.56776,13.03174,12.495719999999999,11.9597,11.423680000000001,10.88766,10.35164,9.81562,9.2796
IAM\testset\586\n04-190.png,0,Typical,clear_typical,,low,10.8232,16,15.0,0,1,137.612,11.65856,0,1,15.0,14.79116,14.58232,14.37348,14.16464,13.9558,13.74696,13.53812,13.32928,13.12044,12.9116,12.702760000000001,12.49392,12.28508,12.076239999999999,11.8674,11.65856,11.44972,11.24088,11.03204,10.8232
IAM\testset\586\n04-195.png,0,Typical,clear_typical,,low,12.477,23,32.5,0,1,113.086,16.4816,0,1,32.5,31.49885,30.497700000000002,29.49655,28.4954,27.49425,26.4931,25.49195,24.4908,23.48965,22.488500000000002,21.48735,20.4862,19.48505,18.4839,17.48275,16.4816,15.48045,14.4793,13.47815,12.477
IAM\testset\603\p02-115.png,0,Typical,clear_typical,,low,21.4802,16,15.0,0,1,120.888,20.184160000000002,0,1,15.0,15.32401,15.64802,15.97203,16.29604,16.62005,16.94406,17.26807,17.592080000000003,17.91609,18.240099999999998,18.56411,18.88812,19.212130000000002,19.53614,19.86015,20.184160000000002,20.50817,20.83218,21.15619,21.4802
IAM\testset\615\p03-023.png,0,Typical,clear_typical,,low,16.5633,21,27.5,0,1,96.553,18.750640000000004,0,1,27.5,26.953165,26.40633,25.859495,25.31266,24.765825,24.21899,23.672155,23.125320000000002,22.578485,22.03165,21.484815,20.937980000000003,20.391145,19.84431,19.297475000000002,18.750640000000004,18.203805000000003,17.65697,17.110135,16.5633
IAM\testset\616\p03-027.png,0,Typical,clear_typical,,low,15.4277,20,25.0,0,1,110.525,17.34216,0,1,25.0,24.521385,24.04277,23.564155,23.08554,22.606925,22.12831,21.649695,21.17108,20.692465000000002,20.21385,19.735235000000003,19.256619999999998,18.778005,18.29939,17.820774999999998,17.34216,16.863545000000002,16.38493,15.906315,15.4277
IAM\testset\628\p03-158.png,0,Typical,clear_typical,,low,16.1652,21,27.5,0,1,120.491,18.43216,0,1,27.5,26.93326,26.36652,25.79978,25.23304,24.6663,24.09956,23.53282,22.966079999999998,22.399340000000002,21.8326,21.26586,20.69912,20.132379999999998,19.56564,18.9989,18.43216,17.86542,17.298679999999997,16.731939999999998,16.1652
IAM\testset\630\p03-173.png,0,Typical,clear_typical,,low,18.3579,18,20.0,0,1,118.238,18.686320000000002,0,1,20.0,19.917895,19.83579,19.753685,19.67158,19.589475,19.50737,19.425265,19.34316,19.261055,19.17895,19.096845000000002,19.01474,18.932635,18.85053,18.768425,18.686320000000002,18.604215,18.52211,18.440005,18.3579
IAM\testset\636\r02-000.png,0,Typical,clear_typical,,low,26.252,13,7.5,0,1,115.177,22.5016,0,1,7.5,8.4376,9.3752,10.3128,11.250399999999999,12.187999999999999,13.125599999999999,14.063199999999998,15.0008,15.9384,16.875999999999998,17.8136,18.751199999999997,19.6888,20.626399999999997,21.564,22.5016,23.4392,24.3768,25.3144,26.252
